repoLanguage,forkCount,stargazerCount,repoAge,state,deletions,additions,changedFiles,commentsTotalCount,commitsTotalCount,prExperience,isMember,authorComments,reviewersComments,reviewersTotalCount,bodyLength,prSize,reviewTime,purpose
C++,2234,23694,2334.9035300925925,MERGED,2,2,1,1,1,188,False,0,1,1,545,4,0.04638888888888889,Feature
Go,421,1654,1488.3912152777777,MERGED,0,36,2,0,1,228,False,0,0,0,991,36,16.01888888888889,Bug
Go,421,1654,1488.2836574074074,MERGED,0,2,1,0,1,70,False,0,0,0,1021,2,14.934722222222222,Document
Go,421,1654,1488.2830671296297,MERGED,0,2,1,0,1,69,False,0,0,0,1017,2,14.945833333333333,Document
Go,421,1654,1488.2825810185186,MERGED,0,3,1,0,1,68,False,0,0,0,1021,3,14.953888888888889,Document
Rust,264,5382,382.2245023148148,MERGED,5,5,2,0,3,299,False,0,0,0,727,10,0.5030555555555556,Bug
TypeScript,261,3765,655.9007986111111,MERGED,1,7,2,0,2,245,True,0,0,0,1301,8,0.5275,Document
TypeScript,261,3765,655.7377662037037,MERGED,0,12,2,0,2,830,True,0,0,0,1540,12,0.2608333333333333,Document
TypeScript,178,1359,299.4288657407407,MERGED,1,1,1,1,1,0,False,0,1,1,673,2,15.714444444444444,Bug
TypeScript,261,3765,655.5750694444445,MERGED,4,11,4,0,2,163,False,0,0,0,1534,15,0.8125,Document
TypeScript,261,3765,655.4979398148148,MERGED,523,11,28,0,1,828,True,0,0,0,1253,534,0.6652777777777777,Document
Python,547,7159,2217.0414699074076,MERGED,3,127,6,0,21,93,False,0,0,0,970,130,874.0077777777777,Bug
PHP,883,2337,1811.887337962963,CLOSED,7,107,3,2,1,7,False,0,2,2,4265,114,1466.3930555555555,Document
Rust,511,2097,1658.6673611111112,MERGED,0,10,1,0,1,67,False,0,0,0,5211,10,0.5061111111111111,Document
TypeScript,261,3765,654.7605208333333,MERGED,1974,0,35,0,1,254,True,0,0,0,1576,1974,16.613611111111112,Document
TypeScript,181,3310,1605.2460879629627,MERGED,49,181,6,1,14,75,False,1,0,0,2090,230,467.2083333333333,Bug
JavaScript,5139,7048,1184.0812152777778,MERGED,2,2,2,1,13,91,False,0,1,1,1033,4,0.03027777777777778,Feature
JavaScript,5139,7048,1183.959201388889,MERGED,2,2,2,1,12,90,False,0,1,1,1093,4,0.04777777777777778,Bug
Go,421,1654,1490.9332986111112,MERGED,1,4,1,0,1,408,True,0,0,0,1480,5,77.21805555555555,Bug
Rust,264,5382,381.0020949074074,MERGED,0,4,1,1,1,192,True,1,0,0,738,4,0.30916666666666665,Feature
JavaScript,5139,7048,1183.753622685185,MERGED,15,2,2,1,2,85,False,0,1,1,961,17,0.3786111111111111,Bug
C++,2234,23694,2335.9952893518516,MERGED,1,1,1,1,1,191,False,0,1,1,542,2,0.034166666666666665,Bug
TypeScript,178,1359,299.47122685185184,MERGED,2,15,1,1,2,1,False,0,1,1,1387,17,17.520833333333332,Feature
PHP,1334,2960,4187.351840277778,MERGED,1,8,1,0,1,62,False,0,0,0,1654,9,137.36694444444444,Document
TypeScript,261,3765,654.6572685185185,MERGED,0,7,2,0,2,136,True,0,0,0,1467,7,0.23333333333333334,Document
Go,421,1654,1487.1545601851851,MERGED,1,1,1,0,1,402,True,0,0,0,811,2,0.6905555555555556,Bug
JavaScript,5139,7048,1183.4796527777778,MERGED,3,3,2,1,3,0,False,0,1,1,905,6,4.219166666666666,Document
TypeScript,261,3765,654.5045601851851,MERGED,2,5,3,0,1,554,True,0,0,0,1080,7,2.8,Document
TypeScript,2147,14722,1453.2369675925927,MERGED,6,33,6,0,1,282,False,0,0,0,2459,39,349.92277777777775,Feature
TypeScript,15,34,469.64038194444447,MERGED,0,4,1,0,1,869,False,0,0,0,560,4,0.04111111111111111,Feature
TypeScript,85,721,294.028125,MERGED,14,17,1,0,3,72,False,0,0,0,1302,31,0.051666666666666666,Document
PHP,883,2337,1813.0647800925926,CLOSED,26,26,1,2,1,14,False,0,2,2,1799,52,599.8830555555555,Document
TypeScript,2147,14722,1454.111111111111,MERGED,33,82,7,0,4,70,False,0,0,0,1971,115,44.7025,Feature
TypeScript,261,3765,653.8957175925926,MERGED,1,2,1,0,1,821,True,0,0,0,1217,3,2.9816666666666665,Document
TypeScript,7,6,625.1975810185185,CLOSED,2,2,1,1,1,211,False,1,0,0,897,4,18.605,Feature
TypeScript,2147,14722,1454.0631944444447,MERGED,168,19,4,0,1,94,False,0,0,0,2106,187,41.24527777777778,Document
Python,547,7159,2217.655462962963,MERGED,31,181,8,0,8,247,True,0,0,0,748,212,0.665,Bug
PHP,1334,2960,4185.989050925926,CLOSED,1,1,1,7,1,0,False,3,4,1,1337,2,144.42416666666668,Document
Rust,264,5382,383.78930555555553,MERGED,1,6,2,0,2,13,False,0,0,0,967,7,2.325833333333333,Bug
Rust,264,5382,383.7649768518518,MERGED,3,3,1,2,1,303,False,1,1,1,818,6,1.5102777777777778,Bug
TypeScript,2147,14722,1450.2122916666667,MERGED,1,67,3,0,1,660,False,0,0,0,1605,68,0.235,Document
TypeScript,15,34,471.0617824074074,MERGED,0,1,1,0,1,41,False,0,0,0,628,1,0.25,Document
TypeScript,7,6,624.9776273148149,MERGED,8,8,4,0,1,276,False,0,0,0,1123,16,0.1761111111111111,Bug
Go,421,1654,1490.9908796296295,MERGED,4,6,1,0,1,230,False,0,0,0,1515,10,4.114444444444445,Bug
TypeScript,15,34,470.2505092592592,MERGED,2,6,1,1,3,461,True,1,0,0,835,8,26.672777777777778,Bug
Rust,264,5382,383.0800462962963,MERGED,6,6,4,0,1,63,True,0,0,0,880,12,15.988611111111112,Bug
TypeScript,261,3765,657.6411574074074,MERGED,3,3,3,0,3,561,True,0,0,0,1780,6,0.7727777777777778,Document
Java,450,746,4052.2050810185187,MERGED,1,1,1,1,1,136,False,0,1,1,724,2,0.08138888888888889,Bug
JavaScript,9664,43889,3637.1174768518517,CLOSED,3,993,4,0,3,47,True,0,0,0,679,996,976.1027777777778,Feature
TypeScript,261,3765,657.4606018518518,MERGED,5,90,3,0,5,839,True,0,0,0,1876,95,1.4127777777777777,Document
TypeScript,261,3765,657.425625,MERGED,3,6,2,0,2,838,True,0,0,0,1970,9,1.183888888888889,Document
TypeScript,178,1359,301.7952777777778,MERGED,45,71,3,7,6,6,True,2,5,3,2244,116,19.240833333333335,Feature
TypeScript,178,1359,301.1745949074074,MERGED,279,528,4,9,10,0,False,3,6,3,2512,807,43.29694444444444,Bug
TypeScript,15,34,469.75695601851857,MERGED,0,6,1,0,2,871,False,0,0,0,757,6,20.81361111111111,Feature
Rust,264,5382,382.8797569444444,MERGED,1,1,1,1,1,62,True,1,0,0,776,2,1.0355555555555556,Feature
JavaScript,8844,63474,4056.3432638888885,MERGED,29,28,4,4,5,70,True,2,2,2,741,57,26.8825,Feature
JavaScript,8844,63474,4056.673125,MERGED,1,0,1,0,1,59,True,0,0,0,957,1,12.186111111111112,Document
Rust,264,5382,382.74065972222223,MERGED,2,3,1,0,1,300,False,0,0,0,945,5,0.6333333333333333,Feature
JavaScript,5139,7048,1181.8953935185184,MERGED,20,217,6,5,6,239,False,1,4,2,1476,237,191.74444444444444,Bug
TypeScript,261,3765,656.9547453703703,MERGED,19,9,1,0,1,47,False,0,0,0,1864,28,0.24944444444444444,Document
Vue,293,495,810.4011458333333,MERGED,45,51,4,12,8,247,True,5,7,5,1478,96,327.3230555555556,Bug
TypeScript,261,3765,656.7179282407408,MERGED,2,8,2,0,1,89,False,0,0,0,1947,10,0.22444444444444445,Document
C#,80,125,798.7888425925926,CLOSED,100,21,5,3,26,33,False,3,0,0,936,121,1000.4933333333333,Document
Go,421,1654,1489.2266550925926,MERGED,31,104,2,0,2,229,False,0,0,0,1216,135,22.860277777777778,Bug
TypeScript,261,3765,656.4754861111111,MERGED,38,38,1,0,1,25,True,0,0,0,1844,76,0.03388888888888889,Document
Rust,264,5382,382.1766550925926,MERGED,1,1,1,0,1,298,False,0,0,0,747,2,0.15944444444444444,Feature
Go,421,1654,1489.219039351852,MERGED,24,0,1,0,1,403,True,0,0,0,1531,24,16.605555555555554,Bug
TypeScript,261,3765,655.9114467592593,MERGED,17,13,2,0,2,833,True,0,0,0,1895,30,13.641388888888889,Document
PHP,1334,2960,4186.921782407408,MERGED,2,9,1,0,3,149,False,0,0,0,1118,11,27.85361111111111,Document
Go,421,1654,1488.1372453703705,CLOSED,5,5,5,0,1,66,False,0,0,0,1210,10,0.10972222222222222,Document
Erlang,2054,12122,3775.9533449074074,MERGED,87,3,3,0,2,973,True,0,0,0,326,90,290.4552777777778,Feature
TypeScript,261,3765,655.9803356481482,MERGED,9,12,4,0,3,246,True,0,0,0,1870,21,0.3486111111111111,Document
Java,450,746,4050.3157291666666,MERGED,0,4,1,0,1,369,True,0,0,0,693,4,0.018055555555555554,Bug
PHP,1334,2960,4186.152060185185,MERGED,1,1,1,0,1,62,False,0,0,0,1419,2,44.93611111111111,Document
TypeScript,178,1359,300.8524537037037,MERGED,1,89,4,1,1,1,True,0,1,1,2253,90,0.28055555555555556,Feature
Rust,264,5382,381.8972453703704,MERGED,7,8,3,0,1,297,False,0,0,0,934,15,0.03194444444444444,Feature
TypeScript,178,1359,300.6665162037037,MERGED,42,22,2,1,1,1,False,0,1,1,2455,64,4.213333333333333,Feature
Rust,264,5382,383.0011574074074,CLOSED,349,29,10,0,2,194,True,0,0,0,2130,378,2.4627777777777777,Document
TypeScript,2147,14722,1451.1994444444445,MERGED,10,13,4,0,2,60,False,0,0,0,1896,23,38.47527777777778,Bug
Go,421,1654,1487.178113425926,MERGED,10,21,1,0,2,65,False,0,0,0,1571,31,46.603611111111114,Document
TypeScript,2147,14722,1452.0178703703705,MERGED,11,48,6,0,3,69,False,0,0,0,2198,59,0.2225,Feature
Rust,264,5382,381.0157638888889,MERGED,9,10,6,1,10,4,False,1,0,0,1049,19,1.9675,Bug
Go,421,1654,1489.9457523148149,MERGED,5,31,4,0,5,72,False,0,0,0,2276,36,94.44583333333334,Document
Rust,417,2801,904.2391550925926,MERGED,3,3,1,0,1,10,False,0,0,0,211,6,1.9825,Document
TypeScript,261,3765,654.5292361111111,MERGED,153,510,21,0,2,161,False,0,0,0,1885,663,0.49916666666666665,Document
C++,2234,23694,2334.940300925926,MERGED,9,6,2,1,1,515,False,0,1,1,928,15,19.19361111111111,Bug
Python,547,7159,2218.6432754629627,CLOSED,153,192,17,0,7,98,False,0,0,0,548,345,380.2936111111111,Bug
TypeScript,7,6,624.0175347222222,MERGED,1844,521,42,2,48,256,False,1,1,1,3237,2365,719.4152777777778,Feature
JavaScript,5139,7048,1183.8960300925926,MERGED,4,4,2,1,10,89,False,0,1,1,1750,8,1.4130555555555555,Feature
TypeScript,85,721,294.0084027777778,MERGED,13,18,3,0,1,71,False,0,0,0,2057,31,0.03888888888888889,Document
Vue,293,495,811.8240856481481,MERGED,9,91,4,16,12,148,True,4,12,6,1737,100,409.5252777777778,Bug
TypeScript,15,34,467.2751041666667,MERGED,3,3,1,0,2,456,True,0,0,0,894,6,0.6547222222222222,Bug
JavaScript,5139,7048,1183.8402083333333,MERGED,0,49,3,1,8,88,False,0,1,1,1333,49,0.8819444444444444,Feature
JavaScript,5139,7048,1183.8049305555555,CLOSED,15,2,2,1,2,86,False,0,1,1,1086,17,0.011944444444444445,Feature
TypeScript,261,3765,653.8736226851852,MERGED,1,3,3,0,2,820,True,0,0,0,1722,4,0.46944444444444444,Document
Python,547,7159,2216.75931712963,MERGED,10,12,4,0,9,246,True,0,0,0,789,22,19.343055555555555,Bug
TypeScript,261,3765,653.7408680555556,MERGED,3,10,2,0,1,817,True,0,0,0,2075,13,0.6111111111111112,Document
Python,19248,70257,2440.4564583333336,CLOSED,0,1,1,1,1,1549,False,1,0,0,175,1,5.605,Bug
TypeScript,261,3765,653.7021296296297,MERGED,2,137,3,0,2,816,True,0,0,0,2109,139,0.4411111111111111,Document
JavaScript,5139,7048,1184.7629976851852,MERGED,357,1054,13,2,5,0,False,0,2,2,125,1411,91.92944444444444,Feature
TypeScript,7,6,625.0809606481481,MERGED,105,112,6,1,5,203,False,0,1,1,2274,217,336.28472222222223,Document
TypeScript,3989,23860,2807.095150462963,CLOSED,25,409,9,3,7,10,False,2,1,1,1322,434,243.7761111111111,Document
Vue,293,495,808.1260648148149,MERGED,373,166,2,4,1,287,True,0,4,3,725,539,16.64527777777778,Feature
TypeScript,41369,87411,2916.2293981481484,MERGED,4,9,2,3,3,0,False,1,2,1,2078,13,587.5819444444444,Document
TypeScript,15,34,470.52766203703703,MERGED,3,6,1,0,1,150,False,0,0,0,1045,9,3.305277777777778,Feature
TypeScript,3392,2334,948.2668518518518,MERGED,53,53,1,2,1,243,False,0,2,1,226,106,16.38888888888889,Feature
Go,421,1654,1490.218298611111,MERGED,28,30,1,0,1,404,True,0,0,0,2289,58,16.279444444444444,Bug
Rust,264,5382,384.98596064814814,MERGED,13,1,2,4,1,0,False,2,2,1,1838,14,44.23416666666667,Bug
Rust,417,2801,902.0942592592593,MERGED,139,649,3,0,1,250,False,0,0,0,265,788,0.18833333333333332,Document
Go,421,1654,1489.9429861111112,MERGED,0,4,2,2,1,0,False,1,1,1,2027,4,5.960833333333333,Bug
TypeScript,199,371,754.9962962962964,MERGED,10,0,4,2,1,33,False,0,2,2,2209,10,17.377222222222223,Feature
PHP,1334,2960,4187.926006944444,MERGED,1,2,1,0,1,65,False,0,0,0,1799,3,5.110833333333333,Document
JavaScript,5139,7048,1181.7665972222223,MERGED,3,4,3,2,1,84,False,1,1,1,1474,7,0.1988888888888889,Feature
PHP,1334,2960,4187.199444444444,MERGED,19,51,1,0,5,61,False,0,0,0,2605,70,18.06833333333333,Feature
Python,19248,70257,2440.716909722222,CLOSED,1,1,1,1,1,1551,False,1,0,0,202,2,15.7475,Bug
Rust,264,5382,384.9466550925926,MERGED,106,100,5,0,1,173,False,0,0,0,1552,206,17.765555555555554,Bug
Rust,264,5382,383.00500000000005,CLOSED,0,39,3,0,1,375,False,0,0,0,1326,39,93.62277777777778,Feature
TypeScript,261,3765,655.4934837962963,MERGED,7368,134,106,0,4,207,True,0,0,0,1765,7502,0.7358333333333333,Document
PHP,1334,2960,4186.189942129629,MERGED,7,13,2,1,4,63,False,1,0,0,2055,20,47.55916666666667,Document
Rust,264,5382,385.0138773148148,CLOSED,4605,47,5,0,1,65,True,0,0,0,1566,4652,0.7980555555555555,Feature
PHP,1334,2960,4187.247152777778,MERGED,14,17,2,0,2,80,False,0,0,0,1938,31,1.4975,Document
Rust,433,2229,216.82297453703703,MERGED,2,1,1,1,1,675,False,0,1,1,230,3,1.9469444444444444,Bug
PHP,883,2337,1811.0652893518518,CLOSED,23,406,12,5,1,18,False,3,2,2,3160,429,1029.8505555555555,Document
TypeScript,261,3765,657.7829050925926,MERGED,6,28,4,0,4,91,False,0,0,0,2844,34,1.3366666666666667,Document
TypeScript,7,6,624.9912615740741,MERGED,4,4,4,0,1,277,False,0,0,0,1259,8,0.05472222222222222,Document
Rust,417,2801,902.9971875,MERGED,75,160,8,1,3,253,False,0,1,1,382,235,24.49277777777778,Bug
Blade,0,0,95.00945601851852,MERGED,4,75,2,0,2,12,False,0,0,0,900,79,0.056666666666666664,Feature
Rust,264,5382,383.9597685185185,MERGED,117,259,4,1,1,197,True,1,0,0,1700,376,0.8180555555555555,Feature
Kotlin,164,4296,384.8280671296296,MERGED,0,59,7,3,2,1,False,1,2,1,443,59,142.31416666666667,Bug
PHP,1334,2960,4184.867523148148,MERGED,7,12,2,0,3,57,False,0,0,0,2217,19,8.498611111111112,Document
C++,2234,23694,2337.5960300925926,MERGED,47,51,10,1,3,175,False,0,1,1,1778,98,32.51444444444444,Feature
TypeScript,3392,2334,945.3603356481482,MERGED,553,2,2,2,2,0,False,0,2,1,226,555,18.5825,Feature
Go,395,660,1245.9215162037037,MERGED,3,10,1,0,1,60,False,0,0,0,252,13,95.64916666666667,Feature
TypeScript,178,1359,301.2334375,MERGED,5,29,7,2,2,17,True,1,1,1,2865,34,0.5141666666666667,Bug
TypeScript,15,34,467.3566550925926,MERGED,1,2,1,0,1,458,True,0,0,0,951,3,0.23805555555555555,Feature
TypeScript,2147,14722,1452.201550925926,MERGED,19,35,12,0,2,661,False,0,0,0,2771,54,42.970555555555556,Bug
TypeScript,261,3765,656.6809259259259,MERGED,41,9,5,0,4,836,True,0,0,0,2356,50,6.009166666666666,Document
Starlark,440,286,470.6403356481481,CLOSED,17,72,2,0,3,40,False,0,0,0,327,89,0.3977777777777778,Feature
TypeScript,261,3765,656.6619560185185,MERGED,5,126,2,0,2,835,True,0,0,0,2650,131,5.727777777777778,Document
Python,547,7160,2217.4433680555553,MERGED,16,461,8,0,35,8,False,0,0,0,893,477,502.2391666666667,Bug
PHP,1334,2960,4189.01880787037,MERGED,14,46,3,1,4,69,False,1,0,0,2254,60,118.97222222222223,Document
PHP,1334,2960,4188.880474537037,MERGED,0,16,2,0,2,67,False,0,0,0,3093,16,123.27972222222222,Document
Go,395,660,1246.8534606481483,MERGED,2,7,1,0,1,334,False,0,0,0,210,9,0.22305555555555556,Feature
Rust,417,2801,902.441261574074,MERGED,7,2,3,0,3,251,False,0,0,0,317,9,12.729444444444445,Bug
TypeScript,2071,16638,1222.0319560185185,MERGED,7,7,1,0,1,6,False,0,0,0,1278,14,11.254166666666666,Bug
Rust,264,5382,383.0314351851852,MERGED,2,19,2,0,2,302,False,0,0,0,1324,21,1.0252777777777777,Document
JavaScript,8844,63474,4057.2093171296297,MERGED,22,47,3,5,3,93,True,3,2,2,1111,69,1.7161111111111111,Bug
Vue,293,495,808.6091550925926,MERGED,5,13,2,8,3,246,True,2,6,5,1409,18,127.70027777777777,Bug
Java,450,746,4051.096898148148,MERGED,11,30,2,1,2,68,True,0,1,1,1507,41,190.53666666666666,Bug
Rust,433,2229,214.8340509259259,MERGED,0,3,1,1,1,671,False,0,1,1,226,3,0.4988888888888889,Bug
TypeScript,85,721,295.17976851851853,MERGED,27,146,5,0,3,91,False,0,0,0,3293,173,12.736944444444445,Document
Rust,264,5382,382.9356597222222,CLOSED,2,4,6,1,6,301,False,1,0,0,2810,6,93.64916666666667,Bug
C++,2234,23694,2336.974513888889,MERGED,137,197,1,1,7,193,False,0,1,1,308,334,17.689444444444444,Document
TypeScript,61,71,1654.2524074074074,MERGED,6,30,4,0,2,162,True,0,0,0,1801,36,0.9952777777777778,Feature
TypeScript,261,3765,655.6267361111111,MERGED,7,39,8,1,3,556,True,1,0,0,2748,46,3.243888888888889,Document
Vue,293,495,811.0193402777778,MERGED,8,10,1,5,1,342,False,0,5,3,1662,18,4.895,Bug
JavaScript,5139,7048,1182.548136574074,MERGED,4,8,2,3,2,74,False,1,2,2,2121,12,25.98027777777778,Feature
TypeScript,2071,16638,1222.6400810185185,MERGED,40,386,7,8,3,21,True,5,3,2,6581,426,467.7708333333333,Bug
Go,395,660,1243.862974537037,MERGED,1,8,1,0,2,57,False,0,0,0,203,9,7.014444444444444,Feature
Go,395,660,1245.8080555555555,MERGED,5,8,1,0,1,191,False,0,0,0,216,13,0.9344444444444444,Feature
Vue,293,495,810.847986111111,MERGED,18,3,2,8,4,20,True,0,8,4,1547,21,8.768333333333333,Bug
Rust,417,2801,901.2516666666667,MERGED,21,99,6,0,5,21,False,0,0,0,516,120,138.13222222222223,Document
Rust,591,3260,525.0853472222223,MERGED,1,1,1,0,1,176,True,0,0,0,1262,2,0.47333333333333333,Document
Rust,264,5382,382.16848379629624,MERGED,4,4,4,0,1,60,True,0,0,0,1396,8,0.32416666666666666,Document
Rust,264,5382,381.89164351851855,MERGED,0,2,2,0,1,59,True,0,0,0,1211,2,0.5825,Feature
TypeScript,261,3765,654.6440162037037,MERGED,3,110,20,0,3,135,True,0,0,0,2842,113,21.791944444444443,Document
Python,547,7160,2218.961863425926,MERGED,0,1,1,0,1,99,False,0,0,0,343,1,0.7047222222222222,Feature
Vue,293,495,809.1347569444443,MERGED,0,3,1,6,2,19,True,1,5,4,1464,3,40.719166666666666,Bug
Vue,293,495,809.129849537037,MERGED,6,49,2,12,10,18,True,2,10,4,1548,55,40.81638888888889,Bug
Vue,293,495,809.066550925926,MERGED,1,1,1,4,2,339,False,0,4,3,1625,2,42.37583333333333,Bug
Vue,293,495,808.8973611111111,MERGED,868,1257,71,5,116,328,True,0,5,3,1201,2125,46.78472222222222,Document
Go,184,661,1999.329861111111,CLOSED,2,4,2,2,2,17,True,2,0,0,336,6,5.504722222222222,Feature
Go,395,660,1245.0212152777779,MERGED,1,2,1,0,2,190,False,0,0,0,250,3,0.4122222222222222,Feature
C++,2234,23694,2334.8613310185187,MERGED,7,31,9,1,10,255,False,0,1,1,1707,38,43.66,Feature
C++,2234,23694,2335.8588425925927,MERGED,53,59,1,1,5,12,False,0,1,1,1566,112,2.6144444444444446,Bug
JavaScript,8844,63474,4055.088414351852,MERGED,0,13,4,0,1,68,True,0,0,0,1723,13,2.9763888888888888,Bug
TypeScript,15,34,470.7639467592592,MERGED,3,36,5,0,18,874,False,0,0,0,1667,39,69.54611111111112,Bug
TypeScript,85,721,293.02012731481483,CLOSED,161,7311,11,0,5,89,False,0,0,0,2718,7472,23.959722222222222,Document
Python,547,7160,2217.6510300925925,MERGED,15,16,3,0,12,94,False,0,0,0,498,31,166.9675,Document
Go,395,660,1243.9841435185185,MERGED,5,5,1,0,5,58,False,0,0,0,232,10,28.177777777777777,Bug
Python,547,7160,2218.678888888889,MERGED,2,6,1,0,1,249,True,0,0,0,453,8,0.02388888888888889,Bug
TypeScript,42,46,750.7778935185185,MERGED,6,29,2,1,1,61,False,0,1,1,1158,35,23.649444444444445,Feature
Java,547,304,208.14576388888887,MERGED,14,29,2,0,8,0,False,0,0,0,1583,43,157.96555555555557,Feature
TypeScript,261,3765,654.029675925926,MERGED,0,46,3,0,2,244,True,0,0,0,2516,46,11.748055555555556,Document
Rust,433,2229,216.83315972222223,MERGED,2,3,2,1,1,676,False,0,1,1,263,5,1.6494444444444445,Document
Vue,293,495,808.6927546296297,MERGED,0,86,1,4,2,0,True,0,4,3,1185,86,26.91583333333333,Bug
Go,395,660,1244.038773148148,MERGED,11,6,2,0,1,62,False,0,0,0,302,17,0.25027777777777777,Feature
TypeScript,3989,23860,2807.0561458333336,MERGED,11,24,2,1,2,62,True,0,1,1,775,35,5.13,Document
Vue,293,495,809.0846527777777,CLOSED,7,3,2,3,1,340,False,0,3,2,1548,10,0.15833333333333333,Bug
V,2097,34361,1530.451215277778,MERGED,1,19,3,4,1,159,True,0,4,2,1335,20,74.93194444444444,Bug
TypeScript,307,2556,519.4616782407408,MERGED,31,0,2,24,1,0,False,2,22,2,918,31,4.881666666666667,Feature
TypeScript,261,3765,653.8266087962962,MERGED,161,162,5,0,1,818,True,0,0,0,2821,323,3.2827777777777776,Document
TypeScript,261,3765,653.8451388888889,MERGED,7,21,6,0,2,819,True,0,0,0,2761,28,0.26472222222222225,Document
Rust,417,2801,902.9878240740741,MERGED,1,24,1,0,1,252,False,0,0,0,406,25,0.815,Feature
Kotlin,164,4296,384.8263541666667,CLOSED,2,57,8,0,1,0,False,0,0,0,487,59,0.018055555555555554,Bug
TypeScript,15,34,467.548900462963,MERGED,46,313,13,0,8,298,False,0,0,0,1923,359,382.9247222222222,Document
Vue,293,495,808.6314583333333,MERGED,50,41,7,11,6,46,False,2,9,5,1399,91,5.423055555555556,Bug
Python,2407,12180,218.7251736111111,MERGED,50,174,15,0,12,210,True,0,0,0,282,224,4.1875,Bug
Rust,433,2229,215.47418981481482,MERGED,2,3,2,3,1,672,False,1,2,1,323,5,20.922777777777778,Feature
TypeScript,261,3765,654.662013888889,MERGED,1,11,2,0,1,5,False,0,0,0,1107,12,19.22222222222222,Document
JavaScript,8844,63474,4056.197789351852,MERGED,1,1,1,8,1,0,False,2,6,3,492,2,11.293055555555556,Bug
TypeScript,307,2556,518.7501620370371,MERGED,0,21,1,0,1,186,True,0,0,0,1059,21,2.681111111111111,Bug
JavaScript,9664,43889,3637.1825000000003,MERGED,14,116,10,0,1,71,False,0,0,0,365,130,0.22583333333333333,Feature
TypeScript,2147,14722,1451.180162037037,MERGED,276,1171,19,0,1,28,False,0,0,0,10907,1447,20.190555555555555,Feature
Rust,264,5382,381.119375,MERGED,82,108,7,0,7,293,False,0,0,0,1883,190,162.42305555555555,Bug
Python,547,7160,2217.0246643518517,MERGED,0,2,1,0,3,4,False,0,0,0,482,2,11.388055555555555,Feature
Go,395,660,1246.0210185185185,MERGED,5,14,2,0,3,61,False,0,0,0,290,19,23.649722222222223,Feature
Vue,293,495,811.8249884259259,MERGED,4,8,2,4,1,22,True,1,3,3,1625,12,50.5625,Bug
Rust,417,2801,901.9413425925926,MERGED,6,6,4,0,1,249,False,0,0,0,398,12,0.19777777777777777,Document
TypeScript,139,827,727.8583912037037,MERGED,53,52,1,2,1,117,False,0,2,2,375,105,4.358333333333333,Document
